Serial No.,Date,Time,Device Name,co2,hum,illuminance,maximum_rainfall,par,pm10,pm2_5,pressure,rain_accumulation,temp,tsr,wind_angle,wind_direction,wind_speed,wind_speed_level
6906,12/08/2024,10:40:30,Weather station,451,99.9,9662,0,828,13,10,999.5,75.2,35.6,7344,343.4,NNW,0,0
6907,12/08/2024,10:30:30,Weather station,450,99.9,9533,0,809,12,9,999.8,75.2,34.9,7183,64.3,ENE,0.5,1
6908,12/08/2024,10:20:30,Weather station,454,99.9,9353,0,785,14,11,999.8,75.2,34.1,6960,340.4,NNW,1.4,1
6909,12/08/2024,10:10:30,Weather station,452,99.9,9120,0,756,9,8,999.9,75.2,35.9,6676,200.6,SSW,0,0
6910,12/08/2024,10:00:30,Weather station,441,99.9,9102,0,738,10,8,1000.2,75.2,36,6565,146.9,SSE,0,0
6911,12/08/2024,09:50:29,Weather station,453,99.9,8866,0,711,11,9,1000.1,75.2,34.4,6373,134,SE,0,0
6912,12/08/2024,09:40:29,Weather station,453,99.9,8637,0,682,13,11,1000.4,75.2,35.2,6102,310.6,NW,1.9,2
6913,12/08/2024,09:30:29,Weather station,458,99.9,8496,0,659,11,9,1000.6,75.2,33.8,5846,313.4,NW,0.7,1
6914,12/08/2024,09:20:29,Weather station,459,99.9,8229,0,626,10,8,1000.7,75.2,35.8,5498,171.8,S,0,0
6915,12/08/2024,09:10:28,Weather station,472,99.9,8130,0,608,12,10,1000.8,75.2,33.5,5347,180.8,S,0,0
6916,12/08/2024,09:01:12,Weather station,470,99.9,8048,0,588,13,10,1000.7,75.2,32.7,5177,320.6,NW,0.5,1
6917,12/08/2024,08:50:28,Weather station,461,99.9,7747,0,558,10,8,1000.8,75.2,33.2,4882,211.1,SSW,0,0
6918,12/08/2024,08:40:28,Weather station,466,99.9,7413,0,525,14,11,1000.8,75.2,33.5,4580,343.6,NNW,0.5,1
6919,12/08/2024,08:30:28,Weather station,464,99.9,6762,0,482,13,10,1000.8,75.2,33.1,4141,68.1,ENE,0,0
6920,12/08/2024,08:20:27,Weather station,467,99.9,6283,0,194,14,11,1000.6,75.2,32.4,3818,80.4,E,0,0
6921,12/08/2024,08:10:27,Weather station,477,99.9,5770,0,189,15,12,1000.8,75.2,32.3,3501,262.1,W,0,0
6922,12/08/2024,08:00:27,Weather station,464,99.9,5709,0,181,14,11,1000.8,75.2,32.4,3378,247.6,WSW,0,0
6923,12/08/2024,07:50:27,Weather station,462,99.9,5037,0,169,13,10,1000.8,75.2,32.1,3015,176.8,S,0,0
6924,12/08/2024,07:40:27,Weather station,471,99.9,4930,0,167,13,10,1000.8,75.2,31.6,2884,271.4,W,0,0
6925,12/08/2024,07:30:26,Weather station,481,99.9,4463,0,165,11,9,1000.6,75.2,30.2,2653,341.5,NNW,0,0
6926,12/08/2024,07:20:26,Weather station,479,99.9,3819,0,163,11,9,1000.8,75.2,28.9,2215,53.7,NE,0,0
6927,12/08/2024,07:10:26,Weather station,472,99.9,2725,0,150,13,10,1000.6,75.2,27.8,1617,343.8,NNW,0,0
6928,12/08/2024,07:00:26,Weather station,486,99.9,2127,0,126,14,11,1000.6,75.2,27.4,1242,203.2,SSW,0,0
6929,12/08/2024,06:50:26,Weather station,482,99.9,1267,0,97,11,9,1000.4,75.2,26.3,822,77.9,ENE,0,0
6930,12/08/2024,06:40:26,Weather station,483,99.9,993,0,73,12,10,1000.7,75.2,26.1,609,327.6,NNW,0,0
6931,12/08/2024,06:30:25,Weather station,494,99.9,712,0,52,12,10,1000.5,75.2,25.6,440,83,E,0,0
6932,12/08/2024,06:20:25,Weather station,495,99.9,428,0,31,14,11,1000.4,75.2,25.1,251,341,NNW,0,0
6933,12/08/2024,06:10:25,Weather station,494,99.9,129,0,8,13,10,1000.3,75.2,24.9,56,52.7,NE,0,0
6934,12/08/2024,06:00:25,Weather station,494,99.9,24,0,0,13,10,1000.1,75.2,24.9,0,46.9,NE,0,0
6935,12/08/2024,05:50:42,Weather station,494,99.9,0,0,0,11,9,1000.1,75.2,24.9,0,16.1,NNE,0,0
6936,12/08/2024,05:40:24,Weather station,501,99.9,0,0,0,10,8,1000.1,75.2,24.8,0,345.3,NNW,0,0
6937,12/08/2024,05:30:24,Weather station,493,99.9,0,0,0,10,8,1000.1,75.2,24.9,0,66.3,ENE,0,0
6938,12/08/2024,05:20:24,Weather station,483,99.9,0,0,0,11,9,999.9,75.2,25,0,92.8,E,0,0
6939,12/08/2024,05:10:24,Weather station,489,99.9,0,0,0,9,7,999.8,75.2,25.3,0,10.5,N,0,0
6940,12/08/2024,05:00:24,Weather station,485,99.9,0,0,0,10,8,999.8,75.2,25.3,0,288.1,WNW,0,0
6941,12/08/2024,04:50:23,Weather station,489,99.9,0,0,0,9,7,999.7,75.2,25.3,0,240.4,WSW,0.9,1
6942,12/08/2024,04:40:23,Weather station,494,99.9,0,0,0,10,8,999.7,75.2,25.4,0,243.1,WSW,0,0
6943,12/08/2024,04:30:23,Weather station,489,99.9,0,0,0,10,8,999.6,75.2,25.5,0,74.3,ENE,0.4,1
6944,12/08/2024,04:20:23,Weather station,496,99.9,0,0,0,10,8,999.4,75.2,25.6,0,331.2,NNW,0.3,1
6945,12/08/2024,04:10:23,Weather station,483,99.9,0,0,0,13,10,999.3,75.2,25.6,0,28.8,NNE,0,0
6946,12/08/2024,04:00:22,Weather station,469,99.9,0,0,0,10,8,999.2,75.2,25.6,0,324.3,NW,1.7,2
6947,12/08/2024,03:50:22,Weather station,485,99.9,0,0,0,13,10,999.4,75.2,25.7,0,210.4,SSW,0.3,1
6948,12/08/2024,03:40:22,Weather station,491,99.9,0,0,0,12,10,999.5,75.2,25.8,0,272.4,W,1.9,2
6949,12/08/2024,03:30:22,Weather station,486,99.9,0,0,0,15,12,999.4,75.2,25.8,0,124.9,SE,0,0
6950,12/08/2024,03:20:22,Weather station,490,99.9,0,0,0,25,20,999.5,75.2,25.8,0,236.1,SW,0.9,1
6951,12/08/2024,03:10:22,Weather station,485,99.9,0,0,0,17,13,999.5,75.2,25.8,0,144.9,SE,0,0
6952,12/08/2024,03:00:21,Weather station,491,99.9,0,0,0,14,11,999.6,75.2,25.9,0,282.1,WNW,1,1
6953,12/08/2024,02:50:21,Weather station,477,99.9,0,0,0,28,21,999.6,75.2,25.9,0,251,WSW,0,0
6954,12/08/2024,02:40:21,Weather station,493,99.9,0,0,0,15,12,999.7,75.2,25.9,0,242.4,WSW,0.1,0
6955,12/08/2024,02:30:21,Weather station,475,99.9,0,0,0,18,14,999.6,75.2,26,0,290.3,WNW,0.6,1
6956,12/08/2024,02:20:21,Weather station,490,99.9,0,0,0,17,14,999.6,75.2,26,0,244.5,WSW,0.1,0
6957,12/08/2024,02:10:20,Weather station,484,99.9,0,0,0,15,12,999.7,75.2,26.1,0,167.6,SSE,0.6,1
6958,12/08/2024,02:00:20,Weather station,488,99.9,0,0,0,19,15,999.8,75.2,26.1,0,186.1,S,0.9,1
6959,12/08/2024,01:50:20,Weather station,486,99.9,0,0,0,14,11,999.7,75.2,26.1,0,172.5,S,1.4,1
6960,12/08/2024,01:40:20,Weather station,477,99.9,0,0,0,14,11,999.8,75.2,26,0,11.1,N,0,0
6961,12/08/2024,01:30:20,Weather station,497,99.9,0,0,0,13,10,1000,75.2,26,0,279.7,W,0.7,1
6962,12/08/2024,01:20:19,Weather station,488,99.9,0,0,0,12,10,1000.1,75.2,26,0,57.6,ENE,0,0
6963,12/08/2024,01:10:19,Weather station,483,99.9,0,0,0,10,8,1000.3,75.2,26.1,0,282.6,WNW,1.5,1
6964,12/08/2024,01:00:19,Weather station,480,99.9,0,0,0,18,14,1000.4,75.2,26.3,0,43.8,NE,1,1
6965,12/08/2024,00:50:19,Weather station,482,99.9,0,0,0,11,9,1000.3,75.2,26.3,0,241.9,WSW,0,0
6966,12/08/2024,00:40:19,Weather station,475,99.9,0,0,0,13,11,1000.3,75.2,26.4,0,246.4,WSW,0,0
6967,12/08/2024,00:30:18,Weather station,470,99.9,0,0,0,14,12,1000.2,75.2,26.4,0,279.1,W,1,1
6968,12/08/2024,00:20:18,Weather station,478,99.9,0,0,0,25,19,1000.2,75.2,26.4,0,153.3,SSE,1.6,2
6969,12/08/2024,00:10:18,Weather station,484,99.9,0,0,0,11,9,1000.5,75.2,26.5,0,279.4,W,1,1
6970,12/08/2024,00:00:18,Weather station,494,99.9,0,0,0,10,8,1001,75.2,26.7,0,280.4,W,1.9,2
6971,11/08/2024,23:50:18,Weather station,464,99.9,0,0,0,9,7,1001.3,75.2,26.9,0,162.4,SSE,0.5,1
6972,11/08/2024,23:40:17,Weather station,493,99.9,0,0,0,10,8,1001.4,75.2,27.3,0,106.3,ESE,0.9,1
6973,11/08/2024,23:30:17,Weather station,474,99.9,0,0,0,11,9,1001.4,75.2,27.3,0,180.8,S,1.5,1
6974,11/08/2024,23:20:17,Weather station,494,99.9,0,0,0,11,9,1001.2,75.2,27.4,0,58.9,ENE,0.9,1
6975,11/08/2024,23:10:17,Weather station,459,99.9,0,0,0,11,9,1001.1,75.2,27.3,0,182.9,S,0.9,1
6976,11/08/2024,23:00:17,Weather station,479,99.9,0,0,0,10,8,1000.8,75.2,27.4,0,47.8,NE,2.6,2
6977,11/08/2024,22:50:17,Weather station,490,99.9,0,0,0,12,9,1001,75.2,27.4,0,173.6,S,1.6,2
6978,11/08/2024,22:40:16,Weather station,488,99.9,0,0,0,11,9,1001.1,75.2,27.6,0,289.2,WNW,1.8,2
6979,11/08/2024,22:30:16,Weather station,481,99.9,0,0,0,12,10,1001,75.2,28.1,0,228.5,SW,3.3,2
6980,11/08/2024,22:20:16,Weather station,490,99.9,0,0,0,22,18,1000.6,75.2,29.2,0,164.8,SSE,0.1,0
6981,11/08/2024,22:10:25,Weather station,479,99.9,0,0,0,24,19,1000.7,75.2,29.3,0,126.5,SE,0.1,0
6982,11/08/2024,22:00:16,Weather station,492,99.9,0,0,0,22,17,1000.8,75.2,29.3,0,159.8,SSE,0.4,1
6983,11/08/2024,21:50:15,Weather station,480,99.9,0,0,0,23,18,1001.2,75.2,29.3,0,199.9,SSW,0.4,1
6984,11/08/2024,21:40:15,Weather station,483,99.9,0,0,0,21,16,1001,75.2,29.3,0,288,WNW,0.9,1
6985,11/08/2024,21:30:15,Weather station,482,99.9,0,0,0,21,16,1000.9,75.2,29.4,0,134,SE,0,0
6986,11/08/2024,21:20:15,Weather station,475,99.9,0,0,0,22,18,1000.6,75.2,29.4,0,170.8,S,1,1
6987,11/08/2024,21:10:15,Weather station,486,99.9,0,0,0,21,16,1000.4,75.2,29.5,0,146.6,SSE,2.1,2
6988,11/08/2024,21:00:14,Weather station,480,99.9,0,0,0,23,18,1000.1,75.2,29.5,0,261.9,W,0.4,1
6989,11/08/2024,20:50:14,Weather station,488,99.9,0,0,0,25,19,999.9,75.2,29.6,0,138.2,SE,0,0
6990,11/08/2024,20:40:14,Weather station,470,99.9,0,0,0,22,18,999.8,75.2,29.7,0,136,SE,0.6,1
6991,11/08/2024,20:30:14,Weather station,469,99.9,0,0,0,24,19,999.6,75.2,29.8,0,105.6,ESE,1.9,2
6992,11/08/2024,20:20:14,Weather station,480,99.9,0,0,0,26,20,999.3,75.2,30.1,0,158.2,SSE,2.3,2
6993,11/08/2024,20:10:13,Weather station,476,99.9,0,0,0,30,23,998.9,75.2,30.4,0,151.2,SSE,0,0
6994,11/08/2024,20:00:13,Weather station,476,99.9,0,0,0,32,26,998.9,75.2,30.9,0,196.7,SSW,0.3,1
6995,11/08/2024,19:50:13,Weather station,480,99.9,0,0,0,27,21,998.8,75.2,31.1,0,247.5,WSW,0,0
6996,11/08/2024,19:40:13,Weather station,466,99.9,0,0,0,31,24,998.4,75.2,31.5,0,136.6,SE,0,0
6997,11/08/2024,19:30:13,Weather station,468,99.9,0,0,0,33,25,998.1,75.2,31.5,0,162.4,SSE,0,0
6998,11/08/2024,19:20:12,Weather station,463,99.9,0,0,0,33,26,998.1,75.2,31.6,0,166.1,SSE,0,0
6999,11/08/2024,19:10:13,Weather station,466,99.9,0,0,0,32,25,997.9,75.2,31.8,0,121.4,ESE,0,0
7000,11/08/2024,18:50:12,Weather station,454,99.9,0,0,0,30,23,997.2,75.2,32.3,0,104,ESE,0,0
7001,11/08/2024,18:40:12,Weather station,453,99.9,14,0,0,21,17,997.3,75.2,32.5,0,145.8,SE,0,0
7002,11/08/2024,18:30:11,Weather station,450,99.9,70,0,5,25,19,997.2,75.2,32.6,11,130.7,SE,0,0
7003,11/08/2024,18:20:11,Weather station,455,99.9,177,0,15,25,20,997.1,75.2,32.8,79,127.5,SE,0,0
7004,11/08/2024,18:10:11,Weather station,453,99.9,534,0,42,24,18,996.8,75.2,33.8,226,168.7,SSE,0,0
7005,11/08/2024,18:00:11,Weather station,456,99.9,1242,0,89,25,20,996.5,75.2,35.1,398,138.2,SE,0.8,1
7006,11/08/2024,17:50:11,Weather station,448,99.9,1909,0,130,24,19,996.4,75.2,35.9,507,157.7,SSE,0,0
7007,11/08/2024,17:40:10,Weather station,438,99.9,2490,0,176,22,17,996.3,75.2,35.9,609,123.6,ESE,0.6,1
7008,11/08/2024,17:30:10,Weather station,458,99.9,3134,0,231,17,14,996,75.2,36.2,670,100.1,E,1.3,1
7009,11/08/2024,17:20:10,Weather station,437,99.9,3837,0,300,18,15,995.9,75.2,36.6,822,100,E,0,0
7010,11/08/2024,17:10:10,Weather station,447,99.9,2193,0,186,17,14,996,75.2,35.2,801,91.9,E,0.8,1
7011,11/08/2024,17:00:10,Weather station,436,99.9,4288,0,366,19,15,995.6,75.2,35.9,1528,128,SE,0,0
7012,11/08/2024,16:50:09,Weather station,441,99.9,2546,0,238,20,16,996,75.2,36.8,1264,171.9,S,0,0
7013,11/08/2024,16:40:09,Weather station,441,99.9,4676,0,399,19,15,995.8,75.2,36.8,2665,123.7,ESE,0,0
7014,11/08/2024,16:30:09,Weather station,438,99.9,5322,0,433,21,16,995.9,75.2,36.5,3034,128,SE,0,0
7015,11/08/2024,16:20:09,Weather station,438,99.9,5779,0,467,19,15,995.8,75.2,36.9,3343,111.1,ESE,0.6,1
7016,11/08/2024,16:10:09,Weather station,437,99.9,3260,0,346,20,16,996,75.2,36.5,1970,116.9,ESE,0,0
7017,11/08/2024,16:00:08,Weather station,433,99.9,4128,0,374,21,16,996,75.2,37.8,2401,144.4,SE,0,0
7018,11/08/2024,15:50:08,Weather station,430,99.9,8227,0,587,19,15,995.8,75.2,37.9,4402,28.7,NNE,0.3,1
7019,11/08/2024,15:40:08,Weather station,434,99.9,8033,0,615,23,18,995.8,75.2,39,4825,30.2,NNE,0.5,1
7020,11/08/2024,15:30:08,Weather station,440,99.9,4000,0,398,18,14,996.3,75.2,37.4,2726,33.2,NNE,0,0
7021,11/08/2024,15:20:28,Weather station,437,99.9,7117,0,589,18,14,996.1,75.2,37.9,4506,54.3,NE,0,0
7022,11/08/2024,15:10:08,Weather station,431,99.9,5287,0,517,20,16,996.4,75.2,37.5,3883,45.8,NE,0.1,0
7023,11/08/2024,15:00:07,Weather station,441,99.9,7747,0,655,16,13,996.4,75.2,37.7,5128,284,WNW,0.8,1
7024,11/08/2024,14:50:07,Weather station,453,99.9,6792,0,577,21,16,996.4,75.2,37.3,4387,87.2,E,0.5,1
7025,11/08/2024,14:40:07,Weather station,446,99.9,8872,0,718,18,15,996.4,75.2,38.2,5802,269,W,1.1,1
7026,11/08/2024,14:30:07,Weather station,446,99.9,9368,0,786,20,16,996.6,75.2,37.8,6532,258.8,W,0.7,1
7027,11/08/2024,14:20:06,Weather station,428,99.9,9057,0,778,20,15,996.9,75.2,38.2,6420,23,NNE,0.5,1
7028,11/08/2024,14:10:06,Weather station,450,99.9,8993,0,772,19,15,997,75.2,37.2,6418,303.1,WNW,2.9,2
7029,11/08/2024,14:00:06,Weather station,501,99.9,8268,0,740,22,17,997.3,75.2,36.7,6168,255.2,WSW,0.9,1
7030,11/08/2024,13:50:06,Weather station,489,99.9,9092,0,772,21,17,997.3,75.2,37.5,6414,186,S,0.1,0
7031,11/08/2024,13:40:06,Weather station,484,99.9,8066,0,695,21,16,997.6,75.2,37.4,5708,140.4,SE,0,0
7032,11/08/2024,13:30:50,Weather station,502,99.9,8083,0,700,20,16,998,75.2,37.3,5779,206.7,SSW,0.8,1
7033,11/08/2024,13:20:05,Weather station,502,99.9,9059,0,769,23,18,997.9,75.2,37,6473,119.8,ESE,0,0
7034,11/08/2024,13:10:05,Weather station,506,99.9,9958,0,824,20,16,998.3,75.2,37.2,7002,339,NNW,1,1
7035,11/08/2024,13:00:22,Weather station,507,99.9,10585,0,865,22,18,998.5,75.2,37.2,7394,30.5,NNE,1.2,1
7036,11/08/2024,12:50:05,Weather station,499,99.9,9730,0,788,22,17,998.7,75.2,37,6519,310.1,NW,0.7,1
7037,11/08/2024,12:40:04,Weather station,485,99.9,9673,0,784,24,19,998.9,75.2,36.5,6699,216,SW,1.4,1
7038,11/08/2024,12:30:04,Weather station,492,99.9,6455,0,519,23,19,999.3,75.2,36.4,4143,171.5,S,0,0
7039,11/08/2024,12:20:04,Weather station,509,99.9,8982,0,725,24,19,999.4,75.2,35.5,6110,261.2,W,0,0
7040,11/08/2024,12:10:04,Weather station,505,99.9,8109,0,642,23,19,999.8,75.2,35.8,5292,167.7,SSE,0.6,1
7041,11/08/2024,12:00:04,Weather station,506,99.9,8674,0,715,26,21,1000.1,75.2,35.5,6045,86.9,E,0.1,0
7042,11/08/2024,11:50:03,Weather station,502,99.9,4816,0,444,21,17,1000.3,75.2,35,3468,202.6,SSW,1.2,1
7043,11/08/2024,11:40:03,Weather station,505,99.9,6165,0,542,26,20,1000.6,75.2,34.7,4399,285.9,WNW,0,0
7044,11/08/2024,11:30:03,Weather station,499,99.9,6206,0,547,22,18,1000.7,75.2,34.3,4433,85.2,E,0,0
7045,11/08/2024,11:20:03,Weather station,518,99.9,6987,0,591,21,17,1000.9,75.2,34.6,4890,263.6,W,0.5,1
7046,11/08/2024,11:10:03,Weather station,506,99.9,5139,0,463,28,23,1001.2,75.2,34.6,3709,294.9,WNW,1.9,2
7047,11/08/2024,11:00:02,Weather station,520,99.9,5622,0,497,26,20,1001.1,75.2,35.3,4095,16.5,NNE,0,0
7048,11/08/2024,10:50:02,Weather station,515,99.9,9341,0,744,27,21,1001,75.2,35.5,6617,238.8,WSW,0,0
7049,11/08/2024,10:40:02,Weather station,502,99.9,9026,0,714,24,19,1001,75.2,35.7,6308,150.6,SSE,0,0
7050,11/08/2024,10:30:02,Weather station,516,99.9,10293,0,801,25,19,1001.1,75.2,35.2,7198,171.7,S,0,0
7051,11/08/2024,10:20:02,Weather station,511,99.9,9948,0,764,28,22,1001.1,75.2,33.7,6824,208.2,SSW,0,0
7052,11/08/2024,10:10:01,Weather station,534,99.9,5127,0,469,28,23,1001.1,75.2,33.7,3911,260,W,1.2,1
7053,11/08/2024,10:00:01,Weather station,526,99.9,8939,0,671,22,17,1001.1,75.2,33.4,5899,310.6,NW,1.1,1
7054,11/08/2024,09:50:01,Weather station,539,99.9,6588,0,533,23,18,1001.2,75.2,33.8,4633,179,S,0.3,1
7055,11/08/2024,09:40:01,Weather station,512,99.9,5387,0,432,28,21,1001.1,75.2,31.7,3619,173.7,S,2.3,2
7056,11/08/2024,09:30:00,Weather station,518,99.9,9203,0,664,22,17,1000.9,75.2,33.6,6077,261,W,1.8,2
7057,11/08/2024,09:20:00,Weather station,521,99.9,8329,0,609,22,18,1001.3,75.2,32.2,5461,318,NW,0.7,1
7058,11/08/2024,09:10:00,Weather station,535,99.9,7890,0,572,20,16,1001.4,75.2,32.2,5145,40.1,NE,0,0
7059,11/08/2024,09:00:00,Weather station,537,99.9,6895,0,511,22,18,1001.4,75.2,31.4,4544,315.3,NW,2,2
7060,11/08/2024,08:50:00,Weather station,517,99.9,7359,0,519,22,17,1001.3,75.2,31.9,4610,144.2,SE,0.8,1
7061,11/08/2024,08:40:00,Weather station,520,99.9,6937,0,484,17,13,1001.7,75.2,31.1,4306,120.7,ESE,0.9,1
7062,11/08/2024,08:29:59,Weather station,533,99.9,6914,0,472,21,16,1001.6,75.2,31.2,4255,340.3,NNW,0.4,1
7063,11/08/2024,08:19:59,Weather station,536,99.9,6590,0,300,21,16,1001.4,75.2,32.4,3931,200.8,SSW,0,0
7064,11/08/2024,08:09:59,Weather station,520,99.9,6354,0,363,20,16,1001.5,75.2,31.9,3870,320,NW,1,1
7065,11/08/2024,07:59:59,Weather station,528,99.9,5265,0,320,15,12,1001.5,75.2,31.8,3368,178.6,S,0,0
7066,11/08/2024,07:49:59,Weather station,528,99.9,4111,0,190,18,14,1001.5,75.2,31.5,2666,335.5,NNW,0.4,1
7067,11/08/2024,07:39:59,Weather station,540,99.9,4554,0,170,16,13,1001.4,75.2,31.1,2742,318,NW,0,0
7068,11/08/2024,07:29:58,Weather station,541,99.9,4148,0,148,18,14,1001.4,75.2,30.9,2409,67.8,ENE,0,0
7069,11/08/2024,07:19:58,Weather station,549,99.9,3079,0,130,21,17,1001.4,75.2,29,1716,284.5,WNW,0,0
7070,11/08/2024,07:09:58,Weather station,545,99.9,1760,0,109,24,19,1001.6,75.2,27.4,1083,57.9,ENE,0,0
7071,11/08/2024,06:59:58,Weather station,554,99.9,2000,0,97,22,17,1001.6,75.2,27.9,1078,67.7,ENE,0,0
7072,11/08/2024,06:49:58,Weather station,551,99.9,1814,0,91,23,18,1001.3,75.2,27.5,973,80,E,0,0
7073,11/08/2024,06:39:57,Weather station,554,99.9,1224,0,70,25,20,1001.3,75.2,26.5,665,127.1,SE,0,0
7074,11/08/2024,06:29:57,Weather station,565,99.9,553,0,44,23,18,1001.3,75.2,25.9,359,49.6,NE,0,0
7075,11/08/2024,06:19:57,Weather station,560,99.9,278,0,23,17,14,1001.2,75.2,25.9,168,53.2,NE,0,0
7076,11/08/2024,06:09:57,Weather station,562,99.9,106,0,9,14,11,1001.4,75.2,25.8,48,59.3,ENE,0,0
7077,11/08/2024,05:59:57,Weather station,570,99.9,16,0,0,15,12,1001.4,75.2,25.8,0,81.3,E,0,0
7078,11/08/2024,05:49:56,Weather station,570,99.9,0,0,0,14,11,1001.3,75.2,25.8,0,57.7,ENE,0,0
7079,11/08/2024,05:39:56,Weather station,560,99.9,0,0,0,14,11,1001.2,75.2,25.8,0,33.6,NNE,0,0
7080,11/08/2024,05:29:56,Weather station,554,99.9,0,0,0,14,11,1001,75.2,25.8,0,56.2,NE,0.2,0
7081,11/08/2024,05:19:56,Weather station,551,99.9,0,0,0,16,13,1001,75.2,25.8,0,44.2,NE,0,0
7082,11/08/2024,05:09:56,Weather station,554,99.9,0,0,0,13,10,1001,75.2,25.7,0,80.1,E,0,0
7083,11/08/2024,04:59:55,Weather station,544,99.9,0,0,0,14,11,1001,75.2,25.7,0,93.6,E,0,0
7084,11/08/2024,04:49:55,Weather station,551,99.9,0,0,0,15,12,1000.9,75.2,25.8,0,44.6,NE,0,0
7085,11/08/2024,04:39:55,Weather station,550,99.9,0,0,0,14,11,1000.8,75.2,25.7,0,311.3,NW,0,0
7086,11/08/2024,04:29:55,Weather station,551,99.9,0,0,0,12,10,1000.8,75.2,25.6,0,155.5,SSE,0,0
7087,11/08/2024,04:19:55,Weather station,541,99.9,0,0,0,12,10,1000.8,75.2,25.6,0,21,NNE,0,0
7088,11/08/2024,04:09:55,Weather station,546,99.9,0,0,0,14,11,1000.9,75.2,25.6,0,273.5,W,0.8,1
7089,11/08/2024,03:59:55,Weather station,544,99.9,0,0,0,13,11,1000.9,75.2,25.4,0,271,W,0.4,1
7090,11/08/2024,03:49:55,Weather station,558,99.9,0,0,0,14,11,1000.9,75.2,25.1,0,206.2,SSW,0.2,0
7091,11/08/2024,03:39:55,Weather station,547,99.9,0,0,0,14,11,1000.7,75.2,25,0,256.5,WSW,0.7,1
7092,11/08/2024,03:29:55,Weather station,540,99.9,0,0,0,14,11,1000.5,75.2,24.9,0,193.9,SSW,0.2,0
7093,11/08/2024,03:19:55,Weather station,547,99.9,0,0,0,12,10,1000.3,75.2,24.8,0,132.4,SE,0,0
7094,11/08/2024,03:09:55,Weather station,547,99.9,0,0,0,12,10,1000.5,75.2,24.8,0,255.7,WSW,0,0
7095,11/08/2024,02:59:55,Weather station,542,99.9,0,0,0,11,9,1000.5,75.2,24.8,0,193.1,SSW,0,0
7096,11/08/2024,02:49:55,Weather station,550,99.9,0,0,0,11,9,1000.6,75.2,24.8,0,243,WSW,0,0
7097,11/08/2024,02:39:55,Weather station,558,99.9,0,0,0,11,9,1001,75.2,24.8,0,232.5,SW,0.3,1
7098,11/08/2024,02:29:55,Weather station,547,99.9,0,0,0,9,7,1000.7,75.2,24.7,0,198.7,SSW,0.8,1
7099,11/08/2024,02:19:55,Weather station,546,99.9,0,0,0,10,8,1000.8,75.2,24.8,0,166.5,SSE,0,0
7100,11/08/2024,02:09:55,Weather station,545,99.9,0,0,0,10,8,1000.8,75.2,24.8,0,141,SE,0,0
7101,11/08/2024,01:59:55,Weather station,544,99.9,0,0,0,10,8,1000.6,75.2,24.7,0,201.9,SSW,0,0
7102,11/08/2024,01:49:55,Weather station,546,99.9,0,0,0,10,8,1000.2,75.2,24.7,0,138.5,SE,0,0
7103,11/08/2024,01:39:55,Weather station,538,99.9,0,0,0,10,8,1000,75.2,24.7,0,141.8,SE,0,0
7104,11/08/2024,01:29:55,Weather station,533,99.9,0,0,0,10,8,1000,75.2,24.6,0,232.5,SW,0,0
7105,11/08/2024,01:19:55,Weather station,541,99.9,0,0,0,10,8,1000.2,75.2,24.7,0,224.3,SW,0.8,1
7106,11/08/2024,01:09:55,Weather station,539,99.9,0,0,0,11,9,1000.5,75.2,24.7,0,163.1,SSE,0,0
7107,11/08/2024,00:59:55,Weather station,546,99.9,0,0,0,10,8,1000.6,75.2,24.7,0,177.4,S,0,0
7108,11/08/2024,00:49:55,Weather station,540,99.9,0,0,0,11,9,1000.9,75.2,24.8,0,172.3,S,0,0
7109,11/08/2024,00:39:55,Weather station,529,99.9,0,0,0,9,7,1001.1,75.2,25.1,0,197.7,SSW,0,0
7110,11/08/2024,00:29:56,Weather station,536,99.9,0,0,0,9,8,1001.5,75.2,25.2,0,129.6,SE,0,0
7111,11/08/2024,00:19:56,Weather station,534,99.9,0,0,0,10,8,1001.6,75.2,25.2,0,73.1,ENE,0,0
7112,11/08/2024,00:09:56,Weather station,525,99.9,0,0,0,10,8,1001.8,75.2,25.3,0,147.9,SSE,0,0
7113,10/08/2024,23:59:56,Weather station,532,99.9,0,0,0,8,7,1002.1,75.2,25.4,0,146.9,SSE,0,0
7114,10/08/2024,23:49:56,Weather station,526,99.9,0,0,0,11,9,1002.2,75.2,25.3,0,167.3,SSE,0,0
7115,10/08/2024,23:39:56,Weather station,530,99.9,0,0,0,10,8,1002.6,75.2,25.1,0,161.2,SSE,0,0
7116,10/08/2024,23:29:56,Weather station,533,99.9,0,0,0,10,8,1002.7,75.2,24.9,0,137.4,SE,0,0
7117,10/08/2024,23:19:56,Weather station,533,99.9,0,0,0,11,9,1002.7,75.2,25,0,141.9,SE,1,1
7118,10/08/2024,23:09:56,Weather station,536,99.9,0,0,0,11,9,1002.7,75.2,25.3,0,62,ENE,1.1,1
7119,10/08/2024,22:59:56,Weather station,534,99.9,0,0,0,10,8,1002.8,75.2,25.3,0,187.1,S,0.2,0
7120,10/08/2024,22:49:56,Weather station,536,99.9,0,0,0,10,8,1002.9,75.2,25.1,0,205.9,SSW,1.5,1
7121,10/08/2024,22:39:56,Weather station,514,99.9,0,0,0,11,9,1002.7,75.2,25.2,0,231.8,SW,3.9,3
7122,10/08/2024,22:30:13,Weather station,539,99.9,0,0,0,11,9,1002.8,75.2,25.2,0,346.4,NNW,1.4,1
